Lugar de residencia;Medida;Valor;
Sayalonga;Confirmados PDIA 14 días;0;
Sayalonga;Tasa PDIA 14 dias;0;
Sayalonga;Confirmados PDIA 7 días;0;
Sayalonga;Tasa PDIA 7 dias;0;
Sayalonga;Total Confirmados ;101;
Sayalonga;Tasa total confirmados;6441,326530612245;
Sayalonga;Curados;97;
Sayalonga;Fallecidos;3;
Axarquía Oeste;Población;10173;
Axarquía Oeste;Confirmados PDIA;552;
Axarquía Oeste;Tasa PDIA;5426,127985844883;
Axarquía Oeste;Confirmados PDIA 14 días;0;
Axarquía Oeste;Tasa PDIA 14 dias;0;
Axarquía Oeste;Confirmados PDIA 7 días;0;
Axarquía Oeste;Tasa PDIA 7 dias;0;
Axarquía Oeste;Total Confirmados ;555;
Axarquía Oeste;Tasa total confirmados;5455,61781185491;
Axarquía Oeste;Curados;544;
Axarquía Oeste;Fallecidos;9;
Almáchar;Población;1817;
Almáchar;Confirmados PDIA;173;
Almáchar;Tasa PDIA;9521,188772702257;
Almáchar;Confirmados PDIA 14 días;0;
Almáchar;Tasa PDIA 14 dias;0;
Almáchar;Confirmados PDIA 7 días;0;
Almáchar;Tasa PDIA 7 dias;0;
Almáchar;Total Confirmados ;173;
Almáchar;Tasa total confirmados;9521,188772702257;
Almáchar;Curados;168;
Almáchar;Fallecidos;5;
Benamargosa;Población;1535;
Benamargosa;Confirmados PDIA;52;
Benamargosa;Tasa PDIA;3387,6221498371337;
Benamargosa;Confirmados PDIA 14 días;0;
Benamargosa;Tasa PDIA 14 dias;0;
Benamargosa;Confirmados PDIA 7 días;0;
Benamargosa;Tasa PDIA 7 dias;0;
Benamargosa;Total Confirmados ;53;
Benamargosa;Tasa total confirmados;3452,768729641694;
Benamargosa;Curados;53;
Benamargosa;Fallecidos;0;
Benamocarra;Población;3046;
Benamocarra;Confirmados PDIA;165;
Benamocarra;Tasa PDIA;5416,940249507551;
Benamocarra;Confirmados PDIA 14 días;0;
Benamocarra;Tasa PDIA 14 dias;0;
Benamocarra;Confirmados PDIA 7 días;0;
Benamocarra;Tasa PDIA 7 dias;0;
Benamocarra;Total Confirmados ;167;
Benamocarra;Tasa total confirmados;5482,600131319763;
Benamocarra;Curados;164;
Benamocarra;Fallecidos;2;
Borge (El);Población;922;
Borge (El);Confirmados PDIA;81;
Borge (El);Tasa PDIA;8785,249457700651;
Borge (El);Confirmados PDIA 14 días;0;
Borge (El);Tasa PDIA 14 dias;0;
Borge (El);Confirmados PDIA 7 días;0;
Borge (El);Tasa PDIA 7 dias;0;
Borge (El);Total Confirmados ;81;
Borge (El);Tasa total confirmados;8785,249457700651;
Borge (El);Curados;79;
Borge (El);Fallecidos;1;
Comares;Población;1330;
Comares;Confirmados PDIA;36;
Comares;Tasa PDIA;2706,7669172932333;
Comares;Confirmados PDIA 14 días;0;
Comares;Tasa PDIA 14 dias;0;
Comares;Confirmados PDIA 7 días;0;
Comares;Tasa PDIA 7 dias;0;
Comares;Total Confirmados ;36;
Comares;Tasa total confirmados;2706,7669172932333;
Comares;Curados;36;
Comares;Fallecidos;0;
Cútar;Población;616;
Cútar;Confirmados PDIA;18;
Cútar;Tasa PDIA;2922,077922077922;
Cútar;Confirmados PDIA 14 días;0;
Cútar;Tasa PDIA 14 dias;0;
Cútar;Confirmados PDIA 7 días;0;
Cútar;Tasa PDIA 7 dias;0;
Cútar;Total Confirmados ;18;
Cútar;Tasa total confirmados;2922,077922077922;
Cútar;Curados;17;
Cútar;Fallecidos;1;
Iznate;Población;907;
Iznate;Confirmados PDIA;27;
Iznate;Tasa PDIA;2976,8467475192942;
Iznate;Confirmados PDIA 14 días;0;
Iznate;Tasa PDIA 14 dias;0;
Iznate;Confirmados PDIA 7 días;0;
Iznate;Tasa PDIA 7 dias;0;
Iznate;Total Confirmados ;27;
Iznate;Tasa total confirmados;2976,8467475192942;
Iznate;Curados;27;
Iznate;Fallecidos;0;
Colmenar;Población;11190;
Colmenar;Confirmados PDIA;833;
Colmenar;Tasa PDIA;7444,146559428061;
Colmenar;Confirmados PDIA 14 días;6;
Colmenar;Tasa PDIA 14 dias;53,61930294906167;
Colmenar;Confirmados PDIA 7 días;5;
Colmenar;Tasa PDIA 7 dias;44,68275245755139;
Colmenar;Total Confirmados ;839;
Colmenar;Tasa total confirmados;7497,765862377122;
Colmenar;Curados;814;
Colmenar;Fallecidos;15;
Alfarnate;Población;1065;
Alfarnate;Confirmados PDIA;109;
Alfarnate;Tasa PDIA;10234,741784037558;
Alfarnate;Confirmados PDIA 14 días;0;
Alfarnate;Tasa PDIA 14 dias;0;
Alfarnate;Confirmados PDIA 7 días;0;
Alfarnate;Tasa PDIA 7 dias;0;
Alfarnate;Total Confirmados ;109;
Alfarnate;Tasa total confirmados;10234,741784037558;
Alfarnate;Curados;106;
Alfarnate;Fallecidos;3;
Alfarnatejo;Población;364;
Alfarnatejo;Confirmados PDIA;32;
Alfarnatejo;Tasa PDIA;8791,208791208792;
Alfarnatejo;Confirmados PDIA 14 días;0;
Alfarnatejo;Tasa PDIA 14 dias;0;
Alfarnatejo;Confirmados PDIA 7 días;0;
Alfarnatejo;Tasa PDIA 7 dias;0;
Alfarnatejo;Total Confirmados ;32;
Alfarnatejo;Tasa total confirmados;8791,208791208792;
Alfarnatejo;Curados;31;
Alfarnatejo;Fallecidos;1;
Casabermeja;Población;3629;
Casabermeja;Confirmados PDIA;284;
Casabermeja;Tasa PDIA;7825,847340865253;
Casabermeja;Confirmados PDIA 14 días;5;
Casabermeja;Tasa PDIA 14 dias;137,77900248002206;
Casabermeja;Confirmados PDIA 7 días;5;
Casabermeja;Tasa PDIA 7 dias;137,77900248002206;
Casabermeja;Total Confirmados ;287;
Casabermeja;Tasa total confirmados;7908,514742353264;
Casabermeja;Curados;280;
Casabermeja;Fallecidos;1;
Colmenar;Población;3409;
Colmenar;Confirmados PDIA;246;
Colmenar;Tasa PDIA;7216,192431798181;
Colmenar;Confirmados PDIA 14 días;1;
Colmenar;Tasa PDIA 14 dias;29,33411557641537;
Colmenar;Confirmados PDIA 7 días;0;
Colmenar;Tasa PDIA 7 dias;0;
Colmenar;Total Confirmados ;249;
Colmenar;Tasa total confirmados;7304,194778527427;
Colmenar;Curados;240;
Colmenar;Fallecidos;5;
Riogordo;Población;2723;
Riogordo;Confirmados PDIA;162;
Riogordo;Tasa PDIA;5949,3206022769;
Riogordo;Confirmados PDIA 14 días;0;
Riogordo;Tasa PDIA 14 dias;0;
Riogordo;Confirmados PDIA 7 días;0;
Riogordo;Tasa PDIA 7 dias;0;
Riogordo;Total Confirmados ;162;
Riogordo;Tasa total confirmados;5949,3206022769;
Riogordo;Curados;157;
Riogordo;Fallecidos;5;
Nerja;Población;24206;
Nerja;Confirmados PDIA;1306;
Nerja;Tasa PDIA;5395,356523176072;
Nerja;Confirmados PDIA 14 días;38;
Nerja;Tasa PDIA 14 dias;156,98587127158558;
Nerja;Confirmados PDIA 7 días;17;
Nerja;Tasa PDIA 7 dias;70,23052135834091;
Nerja;Total Confirmados ;1311;
Nerja;Tasa total confirmados;5416,012558869702;
Nerja;Curados;1251;
Nerja;Fallecidos;15;
Frigiliana;Población;3062;
Frigiliana;Confirmados PDIA;117;
Frigiliana;Tasa PDIA;3821,032005225343;
Frigiliana;Confirmados PDIA 14 días;1;
Frigiliana;Tasa PDIA 14 dias;32,65839320705422;
Frigiliana;Confirmados PDIA 7 días;1;
Frigiliana;Tasa PDIA 7 dias;32,65839320705422;
Frigiliana;Total Confirmados ;117;
Frigiliana;Tasa total confirmados;3821,032005225343;
Frigiliana;Curados;114;
Frigiliana;Fallecidos;1;
Nerja;Población;21144;
Nerja;Confirmados PDIA;1189;
Nerja;Tasa PDIA;5623,344684071131;
Nerja;Confirmados PDIA 14 días;37;
Nerja;Tasa PDIA 14 dias;174,99054105183504;
Nerja;Confirmados PDIA 7 días;16;
Nerja;Tasa PDIA 7 dias;75,67158531971245;
Nerja;Total Confirmados ;1194;
Nerja;Tasa total confirmados;5646,992054483541;
Nerja;Curados;1137;
Nerja;Fallecidos;14;
Torrox;Población;17943;
Torrox;Confirmados PDIA;742;
Torrox;Tasa PDIA;4135,317393969793;
Torrox;Confirmados PDIA 14 días;4;
Torrox;Tasa PDIA 14 dias;22,292816139998887;
Torrox;Confirmados PDIA 7 días;3;
Torrox;Tasa PDIA 7 dias;16,719612104999165;
Torrox;Total Confirmados ;752;
Torrox;Tasa total confirmados;4191,049434319791;
Torrox;Curados;738;
Torrox;Fallecidos;9;
Torrox;Población;17943;
Torrox;Confirmados PDIA;742;
Torrox;Tasa PDIA;4135,317393969793;
Torrox;Confirmados PDIA 14 días;4;
Torrox;Tasa PDIA 14 dias;22,292816139998887;
Torrox;Confirmados PDIA 7 días;3;
Torrox;Tasa PDIA 7 dias;16,719612104999165;
Torrox;Total Confirmados ;752;
Torrox;Tasa total confirmados;4191,049434319791;
Torrox;Curados;738;
Torrox;Fallecidos;9;
Vélez-Málaga;Población;83542;
Vélez-Málaga;Confirmados PDIA;6666;
Vélez-Málaga;Tasa PDIA;7979,220033037275;
Vélez-Málaga;Confirmados PDIA 14 días;22;
Vélez-Málaga;Tasa PDIA 14 dias;26,334059514974506;
Vélez-Málaga;Confirmados PDIA 7 días;16;
Vélez-Málaga;Tasa PDIA 7 dias;19,15204328361782;
Vélez-Málaga;Total Confirmados ;6726;
Vélez-Málaga;Tasa total confirmados;8051,040195350842;
Vélez-Málaga;Curados;6569;
Vélez-Málaga;Fallecidos;107;
Arenas;Población;1177;
Arenas;Confirmados PDIA;48;
Arenas;Tasa PDIA;4078,164825828377;
Arenas;Confirmados PDIA 14 días;3;
Arenas;Tasa PDIA 14 dias;254,88530161427357;
Arenas;Confirmados PDIA 7 días;3;
Arenas;Tasa PDIA 7 dias;254,88530161427357;
Arenas;Total Confirmados ;48;
Arenas;Tasa total confirmados;4078,164825828377;
Arenas;Curados;44;
Arenas;Fallecidos;1;
Vélez-Málaga;Población;82365;
Vélez-Málaga;Confirmados PDIA;6618;
Vélez-Málaga;Tasa PDIA;8034,966308504826;
Vélez-Málaga;Confirmados PDIA 14 días;19;
Vélez-Málaga;Tasa PDIA 14 dias;23,06805074971165;
Vélez-Málaga;Confirmados PDIA 7 días;13;
Vélez-Málaga;Tasa PDIA 7 dias;15,78340314453955;
Vélez-Málaga;Total Confirmados ;6678;
Vélez-Málaga;Tasa total confirmados;8107,812784556547;
Vélez-Málaga;Curados;6525;
Vélez-Málaga;Fallecidos;106;
Viñuela;Población;9852;
Viñuela;Confirmados PDIA;535;
Viñuela;Tasa PDIA;5430,369468128299;
Viñuela;Confirmados PDIA 14 días;7;
Viñuela;Tasa PDIA 14 dias;71,05156313438896;
Viñuela;Confirmados PDIA 7 días;2;
Viñuela;Tasa PDIA 7 dias;20,300446609825418;
Viñuela;Total Confirmados ;535;
Viñuela;Tasa total confirmados;5430,369468128299;
Viñuela;Curados;523;
Viñuela;Fallecidos;6;
Alcaucín;Población;2279;
Alcaucín;Confirmados PDIA;149;
Alcaucín;Tasa PDIA;6537,955243527863;
Alcaucín;Confirmados PDIA 14 días;3;
Alcaucín;Tasa PDIA 14 dias;131,63668275559456;
Alcaucín;Confirmados PDIA 7 días;2;
Alcaucín;Tasa PDIA 7 dias;87,75778850372971;
Alcaucín;Total Confirmados ;149;
Alcaucín;Tasa total confirmados;6537,955243527863;
Alcaucín;Curados;145;
Alcaucín;Fallecidos;1;
Canillas de Aceituno;Población;1680;
Canillas de Aceituno;Confirmados PDIA;46;
Canillas de Aceituno;Tasa PDIA;2738,095238095238;
Canillas de Aceituno;Confirmados PDIA 14 días;0;
Canillas de Aceituno;Tasa PDIA 14 dias;0;
Canillas de Aceituno;Confirmados PDIA 7 días;0;
Canillas de Aceituno;Tasa PDIA 7 dias;0;
Canillas de Aceituno;Total Confirmados ;46;
Canillas de Aceituno;Tasa total confirmados;2738,095238095238;
Canillas de Aceituno;Curados;46;
Canillas de Aceituno;Fallecidos;0;
Periana;Población;3089;
Periana;Confirmados PDIA;241;
Periana;Tasa PDIA;7801,877630301068;
Periana;Confirmados PDIA 14 días;0;
Periana;Tasa PDIA 14 dias;0;
Periana;Confirmados PDIA 7 días;0;
Periana;Tasa PDIA 7 dias;0;
Periana;Total Confirmados ;241;
Periana;Tasa total confirmados;7801,877630301068;
Periana;Curados;239;
Periana;Fallecidos;2;
Salares;Población;173;
Salares;Confirmados PDIA;11;
Salares;Tasa PDIA;6358,381502890173;
Salares;Confirmados PDIA 14 días;0;
Salares;Tasa PDIA 14 dias;0;
Salares;Confirmados PDIA 7 días;0;
Salares;Tasa PDIA 7 dias;0;
Salares;Total Confirmados ;11;
Salares;Tasa total confirmados;6358,381502890173;
Salares;Curados;10;
Salares;Fallecidos;1;
Sedella;Población;576;
Sedella;Confirmados PDIA;10;
Sedella;Tasa PDIA;1736,111111111111;
Sedella;Confirmados PDIA 14 días;0;
Sedella;Tasa PDIA 14 dias;0;
Sedella;Confirmados PDIA 7 días;0;
Sedella;Tasa PDIA 7 dias;0;
Sedella;Total Confirmados ;10;
Sedella;Tasa total confirmados;1736,111111111111;
Sedella;Curados;10;
Sedella;Fallecidos;0;
Viñuela;Población;2055;
Viñuela;Confirmados PDIA;78;
Viñuela;Tasa PDIA;3795,620437956204;
Viñuela;Confirmados PDIA 14 días;4;
Viñuela;Tasa PDIA 14 dias;194,64720194647202;
Viñuela;Confirmados PDIA 7 días;0;
Viñuela;Tasa PDIA 7 dias;0;
Viñuela;Total Confirmados ;78;
Viñuela;Tasa total confirmados;3795,620437956204;
Viñuela;Curados;73;
Viñuela;Fallecidos;2;
Valle del Guadalhorce;Población;156298;
Valle del Guadalhorce;Confirmados PDIA;14371;
Valle del Guadalhorce;Tasa PDIA;9194,615414144775;
Valle del Guadalhorce;Confirmados PDIA 14 días;97;
Valle del Guadalhorce;Tasa PDIA 14 dias;62,060934880804616;
Valle del Guadalhorce;Confirmados PDIA 7 días;56;
Valle del Guadalhorce;Tasa PDIA 7 dias;35,82899333324803;
Valle del Guadalhorce;Total Confirmados ;14487;
Valle del Guadalhorce;Tasa total confirmados;9268,832614620787;
Valle del Guadalhorce;Curados;14129;
Valle del Guadalhorce;Fallecidos;178;
Alhaurín de la Torre;Población;41170;
Alhaurín de la Torre;Confirmados PDIA;3937;
Alhaurín de la Torre;Tasa PDIA;9562,788438183143;
Alhaurín de la Torre;Confirmados PDIA 14 días;18;
Alhaurín de la Torre;Tasa PDIA 14 dias;43,72115618168569;
Alhaurín de la Torre;Confirmados PDIA 7 días;11;
Alhaurín de la Torre;Tasa PDIA 7 dias;26,718484333252366;
Alhaurín de la Torre;Total Confirmados ;3975;
Alhaurín de la Torre;Tasa total confirmados;9655,088656788925;
Alhaurín de la Torre;Curados;3897;
Alhaurín de la Torre;Fallecidos;40;
Alhaurín de la Torre;Población;41170;
Alhaurín de la Torre;Confirmados PDIA;3937;
Alhaurín de la Torre;Tasa PDIA;9562,788438183143;
Alhaurín de la Torre;Confirmados PDIA 14 días;18;
Alhaurín de la Torre;Tasa PDIA 14 dias;43,72115618168569;
Alhaurín de la Torre;Confirmados PDIA 7 días;11;
Alhaurín de la Torre;Tasa PDIA 7 dias;26,718484333252366;
Alhaurín de la Torre;Total Confirmados ;3975;
Alhaurín de la Torre;Tasa total confirmados;9655,088656788925;
Alhaurín de la Torre;Curados;3897;
Alhaurín de la Torre;Fallecidos;40;
Alhaurín el Grande;Población;25358;
Alhaurín el Grande;Confirmados PDIA;2314;
Alhaurín el Grande;Tasa PDIA;9125,32534111523;
Alhaurín el Grande;Confirmados PDIA 14 días;19;
Alhaurín el Grande;Tasa PDIA 14 dias;74,92704471961511;
Alhaurín el Grande;Confirmados PDIA 7 días;9;
Alhaurín el Grande;Tasa PDIA 7 dias;35,49175802508084;
Alhaurín el Grande;Total Confirmados ;2334;
Alhaurín el Grande;Tasa total confirmados;9204,195914504298;
Alhaurín el Grande;Curados;2275;
Alhaurín el Grande;Fallecidos;23;
Alhaurín el Grande;Población;25358;
Alhaurín el Grande;Confirmados PDIA;2314;
Alhaurín el Grande;Tasa PDIA;9125,32534111523;
Alhaurín el Grande;Confirmados PDIA 14 días;19;
Alhaurín el Grande;Tasa PDIA 14 dias;74,92704471961511;
Alhaurín el Grande;Confirmados PDIA 7 días;9;
Alhaurín el Grande;Tasa PDIA 7 dias;35,49175802508084;
Alhaurín el Grande;Total Confirmados ;2334;
Alhaurín el Grande;Tasa total confirmados;9204,195914504298;
Alhaurín el Grande;Curados;2275;
Alhaurín el Grande;Fallecidos;23;
Álora;Población;16358;
Álora;Confirmados PDIA;1467;
Álora;Tasa PDIA;8968,08900843624;
Álora;Confirmados PDIA 14 días;7;
Álora;Tasa PDIA 14 dias;42,79251742266781;
Álora;Confirmados PDIA 7 días;3;
Álora;Tasa PDIA 7 dias;18,33965032400049;
Álora;Total Confirmados ;1482;
Álora;Tasa total confirmados;9059,787260056242;
Álora;Curados;1442;
Álora;Fallecidos;24;
Álora;Población;13112;
Álora;Confirmados PDIA;1221;
Álora;Tasa PDIA;9312,080536912752;
Álora;Confirmados PDIA 14 días;7;
Álora;Tasa PDIA 14 dias;53,38621110433191;
Álora;Confirmados PDIA 7 días;3;
Álora;Tasa PDIA 7 dias;22,87980475899939;
Álora;Total Confirmados ;1236;
Álora;Tasa total confirmados;9426,479560707749;
Álora;Curados;1199;
Álora;Fallecidos;23;
Ardales;Población;2506;
Ardales;Confirmados PDIA;212;
Ardales;Tasa PDIA;8459,696727853152;
Ardales;Confirmados PDIA 14 días;0;
Ardales;Tasa PDIA 14 dias;0;
Ardales;Confirmados PDIA 7 días;0;
Ardales;Tasa PDIA 7 dias;0;
Ardales;Total Confirmados ;212;
Ardales;Tasa total confirmados;8459,696727853152;
Ardales;Curados;210;
Ardales;Fallecidos;1;
Carratraca;Población;740;
Carratraca;Confirmados PDIA;34;
Carratraca;Tasa PDIA;4594,594594594595;
Carratraca;Confirmados PDIA 14 días;0;
Carratraca;Tasa PDIA 14 dias;0;
Carratraca;Confirmados PDIA 7 días;0;
Carratraca;Tasa PDIA 7 dias;0;
Carratraca;Total Confirmados ;34;
Carratraca;Tasa total confirmados;4594,594594594595;
Carratraca;Curados;33;
Carratraca;Fallecidos;0;
Alozaina;Población;9580;
Alozaina;Confirmados PDIA;611;
Alozaina;Tasa PDIA;6377,870563674322;
Alozaina;Confirmados PDIA 14 días;5;
Alozaina;Tasa PDIA 14 dias;52,192066805845506;
Alozaina;Confirmados PDIA 7 días;1;
Alozaina;Tasa PDIA 7 dias;10,438413361169102;
Alozaina;Total Confirmados ;615;
Alozaina;Tasa total confirmados;6419,624217118998;
Alozaina;Curados;590;
Alozaina;Fallecidos;16;
Alozaina;Población;2061;
Alozaina;Confirmados PDIA;137;
Alozaina;Tasa PDIA;6647,2586123241135;
Alozaina;Confirmados PDIA 14 días;0;
Alozaina;Tasa PDIA 14 dias;0;
Alozaina;Confirmados PDIA 7 días;0;
Alozaina;Tasa PDIA 7 dias;0;
Alozaina;Total Confirmados ;140;
Alozaina;Tasa total confirmados;6792,819019893255;
Alozaina;Curados;134;
Alozaina;Fallecidos;4;
Casarabonela;Población;2514;
Casarabonela;Confirmados PDIA;128;
Casarabonela;Tasa PDIA;5091,487669053302;
Casarabonela;Confirmados PDIA 14 días;3;
Casarabonela;Tasa PDIA 14 dias;119,33174224343676;
Casarabonela;Confirmados PDIA 7 días;0;
Casarabonela;Tasa PDIA 7 dias;0;
Casarabonela;Total Confirmados ;129;
Casarabonela;Tasa total confirmados;5131,2649164677805;
Casarabonela;Curados;122;
Casarabonela;Fallecidos;3;
Tolox;Población;2136;
Tolox;Confirmados PDIA;126;
Tolox;Tasa PDIA;5898,876404494382;
Tolox;Confirmados PDIA 14 días;0;
Tolox;Tasa PDIA 14 dias;0;
Tolox;Confirmados PDIA 7 días;0;
Tolox;Tasa PDIA 7 dias;0;
Tolox;Total Confirmados ;126;
Tolox;Tasa total confirmados;5898,876404494382;
Tolox;Curados;123;
Tolox;Fallecidos;2;
Yunquera;Población;2869;
Yunquera;Confirmados PDIA;220;
Yunquera;Tasa PDIA;7668,177065179504;
Yunquera;Confirmados PDIA 14 días;2;
Yunquera;Tasa PDIA 14 dias;69,71070059254096;
Yunquera;Confirmados PDIA 7 días;1;
Yunquera;Tasa PDIA 7 dias;34,85535029627048;
Yunquera;Total Confirmados ;220;
Yunquera;Tasa total confirmados;7668,177065179504;
Yunquera;Curados;211;
Yunquera;Fallecidos;7;
Cártama;Población;36182;
Cártama;Confirmados PDIA;3216;
Cártama;Tasa PDIA;8888,397545740976;
Cártama;Confirmados PDIA 14 días;15;
Cártama;Tasa PDIA 14 dias;41,457078105135146;
Cártama;Confirmados PDIA 7 días;12;
Cártama;Tasa PDIA 7 dias;33,16566248410812;
Cártama;Total Confirmados ;3232;
Cártama;Tasa total confirmados;8932,61842905312;
Cártama;Curados;3180;
Cártama;Fallecidos;24;
Cártama;Población;26738;
Cártama;Confirmados PDIA;2369;
Cártama;Tasa PDIA;8860,04936794076;
Cártama;Confirmados PDIA 14 días;12;
Cártama;Tasa PDIA 14 dias;44,879946144064625;
Cártama;Confirmados PDIA 7 días;10;
Cártama;Tasa PDIA 7 dias;37,39995512005386;
Cártama;Total Confirmados ;2382;
Cártama;Tasa total confirmados;8908,669309596828;
Cártama;Curados;2341;
Cártama;Fallecidos;19;
Pizarra;Población;9444;
Pizarra;Confirmados PDIA;847;
Pizarra;Tasa PDIA;8968,65734858111;
Pizarra;Confirmados PDIA 14 días;3;
Pizarra;Tasa PDIA 14 dias;31,76620076238882;
Pizarra;Confirmados PDIA 7 días;2;
Pizarra;Tasa PDIA 7 dias;21,177467174925876;
Pizarra;Total Confirmados ;850;
Pizarra;Tasa total confirmados;9000,423549343499;
Pizarra;Curados;839;
Pizarra;Fallecidos;5;
Coín;Población;27650;
Coín;Confirmados PDIA;2826;
Coín;Tasa PDIA;10220,614828209766;
Coín;Confirmados PDIA 14 días;33;
Coín;Tasa PDIA 14 dias;119,3490054249548;
Coín;Confirmados PDIA 7 días;20;
Coín;Tasa PDIA 7 dias;72,33273056057867;
Coín;Total Confirmados ;2849;
Coín;Tasa total confirmados;10303,79746835443;
Coín;Curados;2745;
Coín;Fallecidos;51;
Coín;Población;22673;
Coín;Confirmados PDIA;2367;
Coín;Tasa PDIA;10439,730075420104;
Coín;Confirmados PDIA 14 días;33;
Coín;Tasa PDIA 14 dias;145,5475675914083;
Coín;Confirmados PDIA 7 días;20;
Coín;Tasa PDIA 7 dias;88,21064702509592;
Coín;Total Confirmados ;2386;
Coín;Tasa total confirmados;10523,530190093943;
Coín;Curados;2311;
Coín;Fallecidos;25;
Guaro;Población;2280;
Guaro;Confirmados PDIA;186;
Guaro;Tasa PDIA;8157,894736842106;
Guaro;Confirmados PDIA 14 días;0;
Guaro;Tasa PDIA 14 dias;0;
Guaro;Confirmados PDIA 7 días;0;
Guaro;Tasa PDIA 7 dias;0;
Guaro;Total Confirmados ;189;
Guaro;Tasa total confirmados;8289,473684210525;
Guaro;Curados;165;
Guaro;Fallecidos;22;
Monda;Población;2697;
Monda;Confirmados PDIA;273;
Monda;Tasa PDIA;10122,358175750835;
Monda;Confirmados PDIA 14 días;0;
Monda;Tasa PDIA 14 dias;0;
Monda;Confirmados PDIA 7 días;0;
Monda;Tasa PDIA 7 dias;0;
Monda;Total Confirmados ;274;
Monda;Tasa total confirmados;10159,436410826844;
Monda;Curados;269;
Monda;Fallecidos;4;
Costa del Sol;Población;560785;
Costa del Sol;Confirmados PDIA;53922;
Costa del Sol;Tasa PDIA;9615,449771302727;
Costa del Sol;Confirmados PDIA 14 días;297;
Costa del Sol;Tasa PDIA 14 dias;52,96147364854623;
Costa del Sol;Confirmados PDIA 7 días;133;
Costa del Sol;Tasa PDIA 7 dias;23,71675419278333;
Costa del Sol;Total Confirmados ;54487;
Costa del Sol;Tasa total confirmados;9716,201396257033;
Costa del Sol;Curados;53228;
Costa del Sol;Fallecidos;575;
Estepona;Población;93550;
Estepona;Confirmados PDIA;9102;
Estepona;Tasa PDIA;9729,556386958846;
Estepona;Confirmados PDIA 14 días;49;
Estepona;Tasa PDIA 14 dias;52,3784072688402;
Estepona;Confirmados PDIA 7 días;19;
Estepona;Tasa PDIA 7 dias;20,309994655264564;
Estepona;Total Confirmados ;9183;
Estepona;Tasa total confirmados;9816,141101015499;
Estepona;Curados;8994;
Estepona;Fallecidos;94;
Casares;Población;6883;
Casares;Confirmados PDIA;404;
Casares;Tasa PDIA;5869,533633590005;
Casares;Confirmados PDIA 14 días;0;
Casares;Tasa PDIA 14 dias;0;
Casares;Confirmados PDIA 7 días;0;
Casares;Tasa PDIA 7 dias;0;
Casares;Total Confirmados ;409;
Casares;Tasa total confirmados;5942,17637657998;
Casares;Curados;396;
Casares;Fallecidos;12;
Estepona;Población;70228;
Estepona;Confirmados PDIA;7162;
Estepona;Tasa PDIA;10198,21153955687;
Estepona;Confirmados PDIA 14 días;38;
Estepona;Tasa PDIA 14 dias;54,10947200546791;
Estepona;Confirmados PDIA 7 días;16;
Estepona;Tasa PDIA 7 dias;22,782935581249642;
Estepona;Total Confirmados ;7235;
Estepona;Tasa total confirmados;10302,158683146323;
Estepona;Curados;7102;
Estepona;Fallecidos;60;
Manilva;Población;16439;
Manilva;Confirmados PDIA;1536;
Manilva;Tasa PDIA;9343,634041000061;
Manilva;Confirmados PDIA 14 días;11;
Manilva;Tasa PDIA 14 dias;66,9140458665369;
Manilva;Confirmados PDIA 7 días;3;
Manilva;Tasa PDIA 7 dias;18,249285236328245;
Manilva;Total Confirmados ;1539;
Manilva;Tasa total confirmados;9361,88332623639;
Manilva;Curados;1496;
Manilva;Fallecidos;22;
Fuengirola;Población;168234;
Fuengirola;Confirmados PDIA;13827;
Fuengirola;Tasa PDIA;8218,90937622597;
Fuengirola;Confirmados PDIA 14 días;53;
Fuengirola;Tasa PDIA 14 dias;31,50373883994912;
Fuengirola;Confirmados PDIA 7 días;28;
Fuengirola;Tasa PDIA 7 dias;16,6434846701618;
Fuengirola;Total Confirmados ;13912;
Fuengirola;Tasa total confirmados;8269,434240403249;
Fuengirola;Curados;13652;
Fuengirola;Fallecidos;126;
Fuengirola;Población;82837;
Fuengirola;Confirmados PDIA;6667;
Fuengirola;Tasa PDIA;8048,3358885522175;
Fuengirola;Confirmados PDIA 14 días;27;
Fuengirola;Tasa PDIA 14 dias;32,594130642104375;
Fuengirola;Confirmados PDIA 7 días;14;
Fuengirola;Tasa PDIA 7 dias;16,90066033294301;
Fuengirola;Total Confirmados ;6711;
Fuengirola;Tasa total confirmados;8101,452249598609;
Fuengirola;Curados;6577;
Fuengirola;Fallecidos;71;
Mijas;Población;85397;
Mijas;Confirmados PDIA;7160;
Mijas;Tasa PDIA;8384,369474337507;
Mijas;Confirmados PDIA 14 días;26;
Mijas;Tasa PDIA 14 dias;30,446034404018874;
Mijas;Confirmados PDIA 7 días;14;
Mijas;Tasa PDIA 7 dias;16,394018525240934;
Mijas;Total Confirmados ;7201;
Mijas;Tasa total confirmados;8432,380528589998;
Mijas;Curados;7075;
Mijas;Fallecidos;55;
Marbella;Población;160691;
Marbella;Confirmados PDIA;19436;
Marbella;Tasa PDIA;12095,263580412095;
Marbella;Confirmados PDIA 14 días;133;
Marbella;Tasa PDIA 14 dias;82,76754765357114;
Marbella;Confirmados PDIA 7 días;63;
Marbella;Tasa PDIA 7 dias;39,205680467481066;
Marbella;Total Confirmados ;19700;
Marbella;Tasa total confirmados;12259,554050942492;
Marbella;Curados;19157;
Marbella;Fallecidos;238;
Benahavís;Población;7748;
Benahavís;Confirmados PDIA;481;
Benahavís;Tasa PDIA;6208,053691275168;
Benahavís;Confirmados PDIA 14 días;0;
